index,address,city,Name,Latitude,Longitude,landform_type
landf_238,Baselga di Pine,"Cava di Quarzo, Mas del Bertoldi, Faida, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos Entrà i Crozzi,46.1023851,11.2491481,mountain
landf_239,Cembra Lisignago,"409, Altavalle, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38047, Italia",Cima Castion,46.2181695,11.2335932,mountain
landf_240,Pergine Valsugana,"Zava, Ischia, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia",Monte Zava,46.0455087,11.2512801,mountain
landf_241,Calceranica al Lago,"Via degli Altipiani, Maso Michelini, Calceranica al Lago, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38049, Italia",Sommi,45.9883896,11.2435183,mountain
landf_242,Castel Ivano,"Strada forestale Cimone, Ivano-Fracena, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia",Monte Lefre,46.0594287,11.5489095,mountain
landf_243,Terragnolo,"SP138, Terragnolo, Comunità della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Coston dei Laghi,45.8405862,11.2188887,mountain
landf_244,Canazei,"Serauta, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Quota 3153,46.433827,11.8734113,mountain
landf_245,Terragnolo,"Monte Maggio, SP138, Terragnolo, Comunità della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Maggio,45.849049,11.221881,mountain
landf_246,Lona-Lases,"Strada Provinciale 71 Fersina - Avisio, Sottolona, Lases, Lona-Lases, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38040, Italia",Casteleri,46.1554119,11.2263907,mountain
landf_247,Lona-Lases,"Strada Val Freda, Lases, Lona-Lases, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38040, Italia",Castel,46.143784,11.2258889,mountain
landf_248,Luserna,"Nå in tritt von Sambinélo - Sentiero dell'immaginario, Lusérn - Luserna, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38040, Italia",Cima Norre,45.9086014,11.3462833,mountain
landf_249,Luserna,"Ponte Rotto, Lusérn - Luserna, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Costesin,45.9419242,11.3573235,mountain
landf_250,Mazzin - Mazin,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Croda dei Cirmei - Antermoiakogel,46.4817729,11.6479529,mountain
landf_251,San Martino di Castrozza,"E706, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Corona,46.2731502,11.8367461,mountain
landf_252,Mazzin - Mazin,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Molignon di Dentro,46.4830443,11.6505064,mountain
landf_253,Mazzin - Mazin,"Passo Dona, Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Mantel,46.4738663,11.6711047,mountain
landf_254,Mazzin - Mazin,"DOLO Myths Run, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Crepa Neigra,46.4532674,11.7641369,mountain
landf_255,Mazzin - Mazin,"Medel, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38031, Italia",Col Bel,46.4479308,11.7359342,mountain
landf_256,Imer,"Strada forestale Buscapiana, Ronchi, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Arinàs,46.1585271,11.7700803,mountain
landf_257,Canal San Bovo,"per cima Paradisi, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima dei Paradisi,46.2299924,11.6628301,mountain
landf_258,Mazzin - Mazin,"Pian da le Gialine, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Polenton,46.4673328,11.6679028,mountain
landf_259,Imer,"Via Nova, Ponte dei Busi, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pecolet,46.1470163,11.7735853,mountain
landf_260,Mazzin - Mazin,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sas de Dona,46.4790067,11.6671095,mountain
landf_261,Mazzin - Mazin,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Croda del Lago,46.4811588,11.6604555,mountain
landf_262,Mazzin - Mazin,"Fraina, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38031, Italia",Taic,46.4524887,11.7473467,mountain
landf_263,Mezzano,"Forcella Folga, Traccia Sentiero Lago Pisorno - Agnelessa, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Folga,46.1984584,11.7546848,mountain
landf_264,Mezzano,"Traccia Sentiero Lago Pisorno - Agnelessa, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima d'Arzòn,46.2065463,11.7603182,mountain
landf_265,Mazzin - Mazin,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Testone del Rifugio,46.4783562,11.6647202,mountain
landf_266,Mazzin - Mazin,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Torre del Lago,46.4805561,11.6551154,mountain
landf_267,Mazzin - Mazin,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Cresta del Lago,46.4806797,11.6578001,mountain
landf_268,Mazzin - Mazin,"La Cisterna, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Sòt Palacia,46.4721731,11.6885009,mountain
landf_269,Baselga di Pine,"Dosso di Miola, Sinter de Cambaselga, Laita, Serraia, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dosso di Miola,46.1304976,11.2507084,mountain
landf_270,Castelnuovo,"Strada forestale Busa longa, Castelnuovo, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Monte Civeron,46.0356318,11.4860218,mountain
landf_271,Baselga di Pine,"Pontara, Cadrobbi, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos del Massalon,46.1233337,11.246722,mountain
landf_272,Canazei,"Sasso di Rocca, 646, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Sas Bianch de Roseal,46.4315778,11.7703335,mountain
landf_273,Canazei,"Ciamp de Mez, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Sas Neigher,46.434191,11.7802112,mountain
landf_274,Baselga di Pine,"Via del Cadrobol, Bugno, Palustela, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos del Sas,46.1202516,11.2516323,mountain
landf_275,Canazei,"646, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Sas de Roces,46.4311841,11.7764095,mountain
landf_276,Baselga di Pine,"Strada di Bedolpian, Ricaldo, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos Alt,46.1420674,11.2490494,mountain
landf_277,Imer,"Strada forestale Pian de le Vederne, Località ""Le Casere"", Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col Camoz,46.1284606,11.8074852,mountain
landf_278,Baselga di Pine,"Strada forestale ""Val dei Bergagni"", Parciocca, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos de la Parciocca,46.1279907,11.2656381,mountain
landf_279,Baselga di Pine,"Acqua del Marizat, Strada Forestale ""Costalta"", Parciocca, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Tombola,46.130069,11.2656425,mountain
landf_280,Baselga di Pine,"Strada Forestale ""Costalta"", Parciocca, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos del Nel,46.1315365,11.2672478,mountain
landf_281,Castello di Fiemme,"Strada forestale Feudo Rucadin, Stramentizzo, Molina di Fiemme, Castello-Molina di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38099, Italia",Rucadin,46.2565504,11.4106744,mountain
landf_282,Baselga di Pine,"Via del Masét, Maset, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dosso di Sant'Anna,46.0988021,11.2345637,mountain
landf_283,Mezzano,"Strada forestale Val di Roda, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Agheré,46.1250785,11.85924,mountain
landf_284,Mezzano,"Strada Piadochin, Case Fonteghi, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Piadochin,46.1365109,11.8495723,mountain
landf_285,Baselga di Pine,"Strada forestale ""Bisel-Lem-Puel"", Puel, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dosso di Puel,46.0949009,11.2284458,mountain
landf_286,Baselga di Pine,"Valt, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos del Tes,46.1074683,11.2323403,mountain
landf_287,Imer,"Strada forestale Col Mares, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col Mares,46.1203755,11.8117839,mountain
landf_288,Baselga di Pine,"Pista ciclopedonale Montagnaga - Ferrari, Bernardi, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Leien,46.1033898,11.2304201,mountain
landf_289,Mezzano,"Strada forestale Boal Canalini - Val dei Ponti, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col della Parrocchia,46.1233575,11.8399161,mountain
landf_290,Mezzano,"Strada forestale Costabella, Segadure, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Colfierech,46.1468809,11.8797632,mountain
landf_291,Mezzano,"Cordogné, Poit, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cordognè,46.1433497,11.8362445,mountain
landf_292,Baselga di Pine,"Via dei Bernardi, Bernardi, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos de le Morf,46.1027903,11.235109,mountain
landf_293,Baselga di Pine,"Strada forestale ""Bisel-Lem-Puel"", Puel, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dosso Alto,46.0970548,11.2233462,mountain
landf_294,Baselga di Pine,"Pista ciclopedonale Montagnaga - Ferrari, Valt, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Postel,46.1091857,11.2243643,mountain
landf_295,Baselga di Pine,"Strada forestale ""Bisel-Lem-Puel"", Puel, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos de Lem,46.0961278,11.2270789,mountain
landf_296,Baselga di Pine,"Caola, Puel, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Croz de le Grole,46.0934807,11.2272627,mountain
landf_297,Baselga di Pine,"Via del Masét, Maset, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos de l'Oselera,46.0980171,11.2326216,mountain
landf_298,San Martino di Castrozza,"Conca, Strada forestale Tognola, Malga Tognòla di Siròr, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Tognòla,46.2314201,11.7710853,mountain
landf_299,San Martino di Castrozza,"Malga Valcigolera, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Val Cigolera,46.2590011,11.7434328,mountain
landf_300,Sover,"Locca-Vasoni, Montesover, Sover, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38048, Italia",Dos de Camorè,46.2067185,11.3419982,mountain
landf_301,San Giovanni di Fassa-Sen Jan,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Torre Rizzi,46.4565025,11.6708483,mountain
landf_302,San Giovanni di Fassa-Sen Jan,"Ronch, Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Aut da Muncion,46.4559343,11.6754324,mountain
landf_303,San Giovanni di Fassa-Sen Jan,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Piz dal Sciarpel,46.4594499,11.6652177,mountain
landf_304,San Giovanni di Fassa-Sen Jan,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Gran Cront,46.4535233,11.6514576,mountain
landf_305,San Giovanni di Fassa-Sen Jan,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Cogol de Larsec,46.4611961,11.6541602,mountain
landf_306,San Giovanni di Fassa-Sen Jan,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Spiz delle Roe di Ciampie,46.4563158,11.6690791,mountain
landf_307,Pergine Valsugana,"Via di Castel Rocca, Nogaré, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38045, Italia",Croz de la Rocca,46.0950769,11.2166567,mountain
landf_308,Imer,"Strada forestale Vallorchere, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col di Muri,46.1134723,11.7820331,mountain
landf_309,San Martino di Castrozza,"Parco naturale Paneveggio - Pale di San Martino, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Colbricòn Piccolo,46.2771904,11.7458507,mountain
landf_310,Borgo Valsugana,"San Lorenzo, Croce, Stalletta, Olle, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Rocchetta,46.0429303,11.4530026,mountain
landf_311,San Martino di Castrozza,"Strada Val Venegia, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Costazza,46.3013681,11.8034879,mountain
landf_312,Borgo Valsugana,"chiesa di San Lorenzo, Strada forestale San Lorenzo, Pràe, Fastro, Olle, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",San Lorenzo,46.0253596,11.4393899,mountain
landf_313,Palu del Fersina Palai en Bersntol,"Baldal, Palai en Bersntol - Palù del Fersina, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pala dei Campedei,46.1492461,11.3521195,mountain
landf_314,Palu del Fersina Palai en Bersntol,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima d'Ezze,46.1306345,11.4019971,mountain
landf_315,Palu del Fersina Palai en Bersntol,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sopra Conella,46.1141703,11.3938115,mountain
landf_316,Palu del Fersina Palai en Bersntol,"Busa del Carl, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Conca,46.14704,11.38443,mountain
landf_317,Palu del Fersina Palai en Bersntol,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sasso Rosso,46.12133,11.3996317,mountain
landf_318,San Martino di Castrozza,"337, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Punta Cés,46.2682316,11.7556107,mountain
landf_319,Palu del Fersina Palai en Bersntol,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima di Sette Selle,46.1279858,11.3986979,mountain
landf_320,San Martino di Castrozza,"Strada Val Venegia, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Punta Rolle,46.2938788,11.801805,mountain
landf_321,Palu del Fersina Palai en Bersntol,"Rifugio Erdemolo, Maso Lenzi, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Hoamonder,46.1267528,11.3907015,mountain
landf_322,Palu del Fersina Palai en Bersntol,"Rifugio Erdemolo, Maso Lenzi, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Stocher,46.1207161,11.3706209,mountain
landf_323,San Martino di Castrozza,"Paradiso, 15, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Tognazza,46.2879833,11.7865908,mountain
landf_324,Canal San Bovo,"Bus Di Sotto, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Tognòla,46.2334155,11.7263169,mountain
landf_325,San Martino di Castrozza,"Valcigolera, Strada forestale Valcigolera, Malga Valcigolera, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Tognòla,46.2512687,11.7535236,mountain
landf_326,Canazei,"Selva De Mulon, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Gran Vernel,46.4423985,11.8321343,mountain
landf_327,Palu del Fersina Palai en Bersntol,"Ippovia del Trentino orientale, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Crozzon,46.1392497,11.3296052,mountain
landf_328,Castello Tesino,"Strada Provinciale 246 di Celado, Sottomolizza, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Col della Cimogna,46.0189579,11.6641593,mountain
landf_329,Palu del Fersina Palai en Bersntol,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cime di Saleri,46.124539,11.4103204,mountain
landf_330,Palu del Fersina Palai en Bersntol,"Valle degli orti, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Terra Bianca,46.1161011,11.3896896,mountain
landf_331,Palu del Fersina Palai en Bersntol,"Ippovia del Trentino orientale, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Tèrmen,46.1401583,11.3313608,mountain
landf_332,Palu del Fersina Palai en Bersntol,"Al passo Polpen, Jerger - Tolleri, Palai en Bersntol - Palù del Fersina, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Cimon di Pontara,46.148525,11.3473613,mountain
landf_333,Palu del Fersina Palai en Bersntol,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Colombara,46.132452,11.4028512,mountain
landf_334,Castello di Fiemme,"Strada forestale Itene, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Formentone,46.2374628,11.5670853,mountain
landf_335,Scurelle,"Val Di Caldenave, Scurelle, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Delle Tavarade,46.1365,11.5351,mountain
landf_336,Telve,"Strada Forestale Valpiana - Croce, Cere, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Tombolo Di Montaletto,46.1554,11.5019,mountain
landf_337,Castello Tesino,"per Cima Corma, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Corma,46.1858278,11.5953556,mountain
landf_338,Cavalese,"Sentiero per il Cimon de le Buse de l'Oro, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cimon Di Busa Della Neve,46.2035055,11.5216308,mountain
landf_339,Pieve Tesino,"Strada forestale Cinque Croci, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col Degli Uccelli,46.1897793,11.5559161,mountain
landf_340,Castello Tesino,"Buse Belle, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col del vento,46.1851244,11.6126169,mountain
landf_341,Castello di Fiemme,"Bivacco Nada Teatin, Strada forestale Itene, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Il Frate,46.2322876,11.5650183,mountain
landf_342,Pieve Tesino,"Forcella Tellina, Trodo dei Aseni, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Punta Socede,46.1667926,11.5870007,mountain
landf_343,Telve,"Strada Provinciale del Passo del Manghen, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Di Valsolero,46.1676585,11.4492027,mountain
landf_344,Folgaria,"Osservatorio Austroungarico Monte Rust, Via Roma, Chiesa, Lavarone, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38046, Italia",Monte Rust,45.9383814,11.2446995,mountain
landf_345,Predazzo,"Sentiero per Moregna - Giovanni Fifol, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Coltorondo,46.2557232,11.638678,mountain
landf_346,Castello di Fiemme,"Baito ex Mandre Muro, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cimon di Cadinello,46.23094,11.5406314,mountain
landf_347,Canazei,"1° tornante, Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Bocia De L' Ors,46.4465,11.8048,mountain
landf_348,Soraga di Fassa,"P02, Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima dell'Uomo,46.4062271,11.808922,mountain
landf_349,Canazei,"1° tornante, Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Coi de Lèstes,46.4475,11.8039,mountain
landf_350,Canazei,"Ciamorciaa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col Dal Baranchie,46.4571,11.8483,mountain
landf_351,Canazei,"Military Kitchen, SS641, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col De Bousc,46.4531748,11.8598399,mountain
landf_352,Canazei,"Ciamp de Mez, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Col Del Paluf,"46,428",11.8014,mountain
landf_353,Canazei,"Sot Vernel, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",La Spires,46.4449,11.8126,mountain
landf_354,Castello di Fiemme,"A Corona Alta, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Corona Alta,46.2417244,11.5349502,mountain
landf_355,Canazei,"Sot Vernel, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Pèla de Vernel,46.4459189,11.8157314,mountain
landf_356,Castello di Fiemme,"Baito ex Mandre Muro, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sass della Bara,46.2291565,11.5567016,mountain
landf_357,Soraga di Fassa,"Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Ponta del Ciadin,46.4058,11.8043,mountain
landf_358,Canazei,"Capanna Punta Penia, Via Ferrata Marmolada Cresta Ovest, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Punta Rocca,46.4343771,11.8564677,mountain
landf_359,San Giovanni di Fassa-Sen Jan,"Col dal Pisol, Pera, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Sas de Pere da Fech,46.4401201,11.7109197,mountain
